
03/058/011,P UP CHEV LUV 92/96 DELANTERA PINTADA DERECHA,212.07
03/058/012,P UP CHEV LUV 92/96 DELANTERA PINTADA IZQUIERDA,212.07
03/058/015,BLAZER 96/99 TRASERA ORIGINAL DERECHA,2582.45
03/058/016,BLAZER 96/99 TRASERA ORIGINAL IZQUIERDO,2669.10
03/058/017,P UP CHEV LUV 97/ DELANTERA CROMADA DERECHA,498.82
03/058/018,P UP CHEV LUV 97/ DELANTERA CROMADA IZQUIERDA,498.82
03/058/019,P UP CHEV LUV 97/ DELANTERA P/PINTAR DERECHA,498.82
03/058/020,P UP CHEV LUV 97/ DELANTERA P/PINTAR IZQUIERDA,498.82
03/059/001,CORSA 94/CLASSIC 10/ DELANTERA T/ORIGINAL,127.05
03/059/002,CORSA 94/ 3/5 PTAS. TRASERA,202.19
03/059/004,VECTRA 96 DELANTERA IMPORTADA,276.12
03/059/008,BLAZER/S-10 01/11 DELANTERA ORIGINAL,2218.76
03/059/010,MERIVA DELANTERA AIRBAG ALUMINIO IMPORTADA,778.49
03/059/011,AVEO 09/11 DELANTERA IMPORTADA,699.58
03/059/012,AVEO 09/ TRASERA IMPORTADA,756.55
03/059/014,CORSA II 02/ DELANTERA ALUMINIO IMPORTADA,1104.50
03/059/015,SUZUKI GRAND VITARA 98/01 DELANTERA,1343.82
03/059/016,SPARK 09/11 DELANTERA IMPORTADA,405.05
03/059/017,SUZUKI FUN/CELTA/PRISMA 03/12 DELANTERA,394.15
03/059/018,ASTRA 99/02 DELANTERA IMPORTADA,252.74
03/059/019,AGILE DELANTERA C/AIRBAG T/ORIGINAL,614.46
03/059/020,CORSA 94/CLASSIC 10/ 4 PTAS TRASERA IMPORTADA,253.35
03/059/022,ASTRA 03/ DELANTERA T/ORIGINAL,614.46
03/059/023,SPIN/COBALT T/ORIGINAL,457.38
03/059/024,SONIC DELANTERA T/ORIGINAL,457.38
03/059/025,ONIX/PRISMA DELANTERA T/ORIGINAL,450.45
03/060/001,P UP CHEV SILVERADO 97/01 DELANTERA,858.63
03/061/001,BLAZER/S-10 DERECHO,27.68
03/061/002,BLAZER/S-10 IZQUIERDO,27.68
03/061/003,CHEVETTE DERECHO,19.67
03/061/004,CHEVETTE IZQUIERDO,19.67
03/061/005,ASTRA DERECHO,17.97
03/061/006,ASTRA IZQUIERDO,17.97
03/061/007,P UP CHEV SILVERADO 97/01 DERECHO,27.68
03/061/008,P UP CHEV SILVERADO 97/01 IZQUIERDO,27.68
03/061/010,CORSA DERECHO,17.97
03/061/011,CORSA IZQUIERDO,17.97
03/061/012,MONZA DERECHO,19.67
03/061/013,MONZA IZQUIERDO,19.67
03/061/014,VECTRA DERECHO  M/V,23.77
03/061/015,VECTRA IZQUIERDO M/V,23.77
03/061/016,CORSA II 02/ DERECHO,22.19
03/061/017,CORSA II 02/ IZQUIERDO,22.19
03/061/018,LUV DERECHO,32.93
03/061/019,LUV IZQUIERDO,32.93
03/061/020,COMBO DERECHO/IZQUIERDO,27.15
03/061/022,SUZUKI FUN DERECHO,17.97
03/061/023,SUZUKI FUN IZQUIERDO,17.97
03/061/024,VECTRA 09/ DERECHO,17.97
03/061/025,VECTRA 09/ IZQUIERDO,17.97
03/061/026,AGILE DERECHO,17.97
03/061/027,AGILE IZQUIERDO,17.97
03/061/028,MERIVA/FUN 06/ DERECHO,23.77
03/061/029,MERIVA/FUN 06/ IZQUIERDO,23.77
03/061/030,AVEO DERECHO,23.77
03/061/031,AVEO IZQUIERDO,23.77
03/061/032,ZAFIRA DERECHO,23.77
03/061/033,ZAFIRA IZQUIERDO,23.77
03/061/034,CRUZE 10/ DERECHO,22.19
03/061/035,CRUZE 10/ IZQUIERDO,22.18
03/062/001,ASTRA 99/ NEGRA ORIGINAL DERECHA,61.47
03/062/002,ASTRA 99/ NEGRA ORIGINAL IZQUIERDA,61.47
03/062/003,CORSA II 02/ P/PINTAR IMP DERECHA,128.11
03/062/004,CORSA II 02/ P/PINTAR IMP IZQUIERDA,128.11
03/062/013,AGILE NEGRA ORIGINAL DERECHA,62.43
03/062/014,AGILE NEGRA ORIGINAL IZQUIERDA,62.43
03/062/015,CRUZE 10/ P/PINTAR IMP DERECHA,254.72
03/062/016,CRUZE 10/ P/PINTAR IMP IZQUIERDA,254.72
03/062/017,MERIVA 03/ NEGRA TEXTURADA IMP DERECHA,56.43
03/062/018,MERIVA 03/ NEGRA TEXTURADA IMP IZQUIERDA,56.43
03/062/019,VECTRA 06/ P/PINTAR ORIGINAL DERECHA,88.94
03/062/020,VECTRA 06/ P/PINTAR ORIGINAL IZQUIERDA,88.94
03/062/021,SONIC 12/ P/PINTAR IMP DERECHA,215.20
03/062/022,SONIC 12/ P/PINTAR IMP IZQUIERDA,215.20
03/063/001,PICK UP CHEV 60/63 PARABRISA,547.39
03/063/002,PICK UP CHEV 64/66 PARABRISA,394.45
03/063/003,PICK UP CHEV  67/74 PARABRISA,459.65
03/063/004,PICK UP CHEV 75/84 PARABRISA,553.03
03/063/005,CHEVROLET 400 PARABRISA,421.01
03/063/006,CORSA PARABRISA,236.67
03/063/007,VECTRA PARABRISA,112.36
03/063/008,CORSA 2 PUERTAS LUNETA,150.54
03/063/009,VECTRA LUNETA,166.03
03/063/010,PICK UP CHEV 67/73 LUNETA,330.05
03/063/011,PICK UP CHEV 75/80 LUNETA,338.90
03/063/012,PICK UP CHEV 61/66 LUNETA,229.42
03/063/013,CORSA 4 PTAS LUNETA,201.25
03/065/001,CORSA DELANTERO DERECHO,153.33
03/065/002,CORSA DELANTERO IZQUIERDO,153.33
03/065/003,ASTRA 99/ DELANTERO DERECHO,221.74
03/065/004,ASTRA 99/ DELANTERO IZQUIERDO,221.74
03/065/005,MERIVA DELANTERO DERECHO,239.32
03/065/006,MERIVA DELANTERO IZQUIERDO,239.32
03/065/009,SUZUKI GRAND VITARA 99/05 DELANTERO DERECHO,439.95
03/065/010,SUZUKI GRAND VITARA 99/05 DELANTERO IZQUIERDO,439.95
03/065/011,CORSA II 02/ DELANTERO DERECHO,235.37
03/065/012,CORSA II 02/ DELANTERO IZQUIERDO,235.37
03/065/013,AGILE DELANTERO ORIGINAL DERECHO,361.94
03/065/014,AGILE DELANTERO ORIGINAL IZQUIERDO,361.94
03/065/015,CLASSIC 10/ DELANTERO DERECHO,217.32
03/065/016,CLASSIC 10/ DELANTERO IZQUIERDO,217.32
03/068/001,MERIVA 03/08 TRASERO DERECHO,282.81
03/068/002,MERIVA 03/08 TRASERO IZQUIERDO,282.81
03/069/001,CORSA 4 PTAS C/BAUL S/LUZ,920.55
03/069/004,CORSA 3 PTAS C/BAJADAS C/LUZ LUNETA,1400.84
03/069/015,SUZUKI FUN S/LUZ LUNETA,920.55
03/069/017,MERIVA S/LUZ LUNETA,871.65
03/069/018,CORSA 3/5 PTAS C/LUZ LUNETA,1162.30
03/069/021,CORSA 5 PTAS S/LUZ POLIURETANO,717.02
03/069/023,CORSA II 3/5 PTAS S/LUZ POLIURETANO,717.02
03/069/024,CORSA 3 PTAS S/LUZ POLIURETANO,717.02
03/069/025,AVEO S/LUZ,871.72
03/069/027,CORSA II C/BAUL S/LUZ,871.72
03/069/028,VECTRA 08/ S/LUZ LUNETA POLIURETANO,717.02
03/069/029,ASTRA 03/ 5 PTAS S/LUZ POLIURETANO,811.36
03/069/030,AGILE S/LUZ LUNETA POLIURETANO,717.02
03/069/031,ASTRA 4 PTAS S/LUZ POLIURETANO,811.37
03/069/032,CRUZE LT/LTZ 5 PTAS 2017/,762.30
03/076/005,CORSA 94/99 5 PTAS ORIGINAL DERECHO,96.09
03/076/006,CORSA 94/99 5 PTAS ORIGINAL IZQUIERDO,96.09
03/076/007,CORSA CLASSIC 00/ 5 PTAS DERECHO,131.79
03/076/008,CORSA CLASSIC 00/ 5 PTAS IZQUIERDO,131.79
03/076/009,P UP CHEV SILVERADO 97/01 DERECHO,299.04
03/076/010,P UP CHEV SILVERADO 97/01 IZQUIERDO,299.04
03/076/017,SUZUKI FUN 06/ ORIGINAL DERECHO,219.57
03/076/018,SUZUKI FUN 06/ ORIGINAL IZQUIERDO,219.57
03/076/022,AGILE ORIGINAL DERECHO,183.69
03/076/023,AGILE ORIGINAL IZQUIERDO,183.69
03/076/026,SPIN 12 ORIGINAL DERECHO,480.10
03/076/027,SPIN 12 ORIGINAL IZQUIERDO,480.10
03/076/028,CHEVETTE ORIGINAL,144.59
03/076/029,PRISMA 13/16 DERECHO ORIGINAL,436.74
03/076/030,PRISMA 13/16 IZQUIERDO ORIGINAL,436.74
03/077/001,MONZA DERECHO,154.89
03/077/002,MONZA IZQUIERDO,154.89
03/077/009,CORSA 94/99 DERECHO,63.66
03/077/010,CORSA 94/99 IZQUIERDO,63.66
03/077/011,P UP D20 93/97 DERECHO,467.47
03/077/012,P UP D20 93/97 IZQUIERDO,467.47
03/077/015,VECTRA 94/96 OPEL DERECHO,303.38
03/077/016,VECTRA 94/96 OPEL IZQUIERDO,303.38
03/077/017,CHEVETTE DERECHO,58.27
03/077/018,CHEVETTE IZQUIERDO,58.27
03/077/019,VECTRA 97/00 DERECHO,228.70
03/077/020,VECTRA 97/00 IZQUIERDO,228.70
03/077/027,CORSA II 02/ AUXILIAR VIC DERECHO,133.63
03/077/028,CORSA II 02/ AUXILIAR VIC IZQUIERDO,133.63
03/077/029,BLAZER/S-10 01/ AUXILIAR VIC DERECHO,165.21
03/077/030,BLAZER/S-10 01/ AUXILIAR VIC IZQUIERDO,165.21
03/077/031,KADETT/IPANEMA DERECHO,320.69
03/077/032,KADETT/IPANEMA IZQUIERDO,320.69
03/077/033,ASTRA 99/02 AUXILIAR DERECHO,211.80
03/077/034,ASTRA 99/02 AUXILIAR IZQUIERDO,211.80
03/077/035,CORSA 94/99 VIC DERECHO,86.24
03/077/036,CORSA 94/99 VIC IZQUIERDO,86.24
03/077/037,CORSA 00/ VIC DERECHO,91.23
03/077/038,CORSA 00/ VIC IZQUIERDO,91.23
03/077/041,CORSA CLASSIC 00/ AUXILIAR DERECHO,92.19
03/077/042,CORSA CLASSIC 00/ AUXILIAR IZQUIERDO,92.19
03/077/043,ASTRA 95/98 DERECHO,237.14
03/077/044,ASTRA 95/98 IZQUIERDO,237.14
03/077/045,SUZUKI SWIFT 91/97 DERECHO,433.40
03/077/046,SUZUKI SWIFT 91/97 IZQUIERDO,433.40
03/077/047,SUZUKI FUN 06/ PRISMA/CELTA 12/ POLICARBONATO DER,262.90
03/077/048,SUZUKI FUN 06/ PRISMA/CELTA 12/ POLICARBONATO IZQ,262.90
03/077/049,SUZUKI ALTO 89 DERECHO IMPORTADO,530.98
03/077/050,SUZUKI ALTO 89 IZQUIERDO IMPORTADO,530.98
03/077/051,SUZUKI VITARA 92 DERECHO IMPORTADO,486.56
03/077/052,SUZUKI VITARA 92 IZQUIERDO IMPORTADO,486.56
03/077/055,OMEGA DERECHO,474.56
03/077/056,OMEGA IZQUIERDO,474.56
03/077/057,ASTRA 91/95 DERECHO,237.14
03/077/058,ASTRA 91/95 IZQUIERDO,237.14
03/081/001,BLAZER/S-10 ELECTRICO DERECHO,48.96
03/081/002,BLAZER/S-10 ELECTRICO IZQUIERDO,48.96
03/081/003,CORSA/CORSA CLASSIC/CLASSIC CONVEXO IMP DERECHA,100.85
03/081/004,CORSA/CORSA CLASSIC/CLASSIC PLANO IMP IZQUIERDA,100.85
03/081/005,MERIVA/FUN 06/CELTA/PRISMA 11/13 DERECHO,38.84
03/081/006,MERIVA/FUN 06/CELTA/PRISMA 11/13 IZQUIERDO,38.84
03/081/007,CORSA II 02/ DERECHO,36.89
03/081/008,CORSA II 02/ IZQUIERDO,36.89
03/081/009,VECTRA DERECHA,36.39
03/081/010,VECTRA IZQUIERDA,36.39
03/081/011,MERIVA/FUN 06/CELTA/PRISMA 11/13 CONVEXO IMP DER,167.64
03/081/012,MERIVA/FUN 06/CELTA/PRISMA 11/13 ASFERICO IMP IZQ,167.64
03/081/013,SUZUKI FUN DERECHO,39.53
03/081/014,SUZUKI FUN IZQUIERDO,39.53
03/081/015,ASTRA 99/11 CONVEXO IMP DERECHA,147.88
03/081/016,ASTRA 99/11 ASFERICO IMP IZQUIERDA,147.88
03/081/017,ZAFIRA 01/11 CONVEXO C/DESEMPAÑADOR IMP DERECHA,156.19
03/081/018,ZAFIRA 01/11 ASFERICO C/DESEMPAÑADOR IMP IZQUIERDA,156.19
03/081/019,CORSA II 02/ CONVEXO IMP DERECHA,120.89
03/081/020,CORSA II 02/ ASFERICO IMP IZQUIERDA,120.89
03/081/021,VECTRA 09/ DERECHO,44.56
03/081/022,VECTRA 09/ IZQUIERDO,44.56
03/081/023,AGILE DERECHA,41.63
03/081/024,AGILE IZQUIERDA,41.63
03/081/027,AVEO DERECHO,38.84
03/081/028,AVEO IZQUIERDO,38.84
03/081/029,ZAFIRA DERECHA,77.02
03/081/030,ZAFIRA IZQUIERDA,77.02
03/081/031,CORSA DERECHA ELECTRICO,36.39
03/081/032,CORSA IZQUIERDA ELECTRICO,36.39
03/081/033,CRUZE 10/ CONVEXO C/DESEMPAÑADOR IMP DERECHA,236.33
03/081/034,CRUZE 10/ CONVEXO C/DESEMPAÑADOR IMP IZQUIERDA,236.33
03/081/035,SONIC 12/ CONVEXO IMP DERECHA,118.16
03/081/036,SONIC 12/ CONVEXO IMP IZQUIERDA,118.16
03/081/037,MERIVA/FUN 06/CELTA/PRISMA 11/13 CONV C/DESEMP DER,116.66
03/081/038,MERIVA/FUN 06/CELTA/PRISMA 11/13 ASF C/DESEMP IZQ,116.66
03/081/039,CORSA DERECHA M/V C/MANUAL,93.89
03/081/040,CORSA IZQUIERDA M/V C/MANUAL,93.89
03/081/041,CRUZE 10/ DERECHA,65.70
03/081/042,CRUZE 10/ IZQUIERDA,65.70
03/082/001,CORSA 3 PTAS COLIZA EL PAR,309.25
03/082/002,CORSA 4 PTAS 94/ DELANTERO COLIZA EL PAR,272.46
03/082/007,BLAZER/S-10 CABINA DOBLE 96/DEL COLIZA EL PAR,272.46
03/082/008,BLAZER/S-10 CABINA DOBLE 96/TRAS COLIZA EL PAR,169.36
03/082/009,ASTRA DELANTERO EL PAR C/ADHESIVO,312.95
03/082/011,ZAFIRA DELANTERO C/ADHESIVO EL PAR,312.95
03/082/012,ZAFIRA TRASERO C/ADHESIVO EL PAR,257.73
03/082/016,C-20/D-20 COLIZA EL PAR,169.36
03/082/017,MERIVA DELANTERO EL PAR,312.95
03/082/020,P UP CHEV SILVERADO 97/ C/ADHESIVO EL PAR,375.54
03/082/021,CORSA II 02/ 4 PTAS DELANTERO COLIZA EL PAR,272.46
03/082/023,P UP CHEV LUV 92/96 CAB DOB DEL.C/ADHESIVO EL PAR,294.51
03/082/024,P UP CHEV LUV 92/96 CAB DOB TRAS C/ADHESIVO EL PA,239.34
03/082/025,P UP CHEV LUV 97/02 CAB DOB DEL.C/ADHESIVO EL PAR,312.95
03/082/026,P UP CHEV LUV 97/02 CAB DOB TRAS C/ADHESIVO EL PA,239.34
03/082/028,SUZUKI FUN /06 / CELTA 3 PTAS COLIZA EL PAR,309.25
03/082/029,SUZUKI FUN /06/PRISMA CELTA 5 PTAS DEL COLIZA PAR,272.46
03/082/033,MERIVA TRASERO C/ADHESIVO EL PAR,239.34
03/082/034,AVEO 4 PTAS DELANTERO COLIZA EL PAR,272.46
03/082/035,AGILE DELANTERO COLIZA EL PAR,272.46
03/082/036,BLAZER S-10 12/ CABINA DOBLE DELANTERO ADHESIVO,312.95
03/082/037,BLAZER S-10 12/ CABINA DOBLE TRASERO ADHESIVO,246.65
03/082/038,PRISMA/ONIX 13/ DEL COLIZA ESPEJO LIBRE PAR,272.46
03/082/039,SPIN DELANTERO COLIZA EL PAR,272.46
03/082/040,CRUZE DELANTERO ADHESIVO EL PAR,374.24
03/082/041,SONIC DELANTERO ADHESIVO EL PAR,374.24
03/083/002,CHEVROLET HABITACULO UNIVERSAL,454.04
03/083/003,VECTRA HABITACULO FLEXO,468.49
03/083/004,P UP CHEV SILVERADO HABITACULO FLEXO,468.49
03/083/007,CORSA HABITACULO,468.45
03/083/008,P UP C-20 HABITACULO FLEXO,468.49
03/083/009,P UP PAL/VOLANTE HABITACULO FLEXO,432.46
03/083/010,LUV CABINA SIMPLE HABITACULO FLEXO,317.14
03/083/011,LUV CABINA DOBLE HABITACULO FLEXO,576.60
03/083/012,BLAZER HABITACULO FLEXO,468.49
03/083/013,CORSA 03 HABITACULO,468.45
03/083/015,S-10 CABINA DOBLE HABITACULO FLEXO,468.49
03/083/017,ASTRA HABITACULO,468.45
03/083/018,ZAFIRA HABITACULO FLEXO,468.49
03/083/019,P UP PAL/PISO CAJA FLEXO,1585.68
03/083/022,S-10 CABINA SIMPLE CAJA FLEXO,937.01
03/083/023,S-10 CABINA DOBLE CAJA FLEXO,1009.07
03/083/024,BLAZER BAUL FLEXO,432.46
03/083/025,ZAFIRA BAUL FLEXO,432.46
03/083/026,MERIVA HABITACULO FLEXO,432.46
03/083/028,SUZUKI FUN HABITACULO FLEXO,468.49
03/083/029,COMBO HABITACULO FLEXO,288.30
03/083/031,AVEO HABITACULO FLEXO,540.56
03/083/032,CAPTIVA HABITACULO FLEXO,540.56
03/083/033,SPARK 09/11 HABITACULO FLEXO,468.47
03/083/034,AGILE HABITACULO FLEXO,540.56
03/088/001,BORHAM CORSA BRAZO LUNETA BL-05,147.96
03/088/002,BORHAM CORSA 94/ BRAZO PARABRISA DER BP-030,163.09
03/088/003,BORHAM CORSA 94/ BRAZO PARABRISA IZQ BP-029,161.70
03/088/004,BORHAM LUNETA C/ESCOB. GS-028 SPARK,357.59
03/088/005,BORHAM LUNETA C/ESCOB. GS-031 ZAFIRA,261.98
03/088/006,BORHAM LUNETA C/ESCOB. GS-032 ASTRA 5 PTAS,230.68
03/088/007,BORHAM LUNETA C/ESCOB. GS-053 MERIVA,259.90
03/088/008,BORHAM LUNETA C/ESCOB. GS-029 CAPTIVA,361.21
03/089/001,CHEVROLET 400 PINTADO,96.55
03/089/002,CHEVY T-22,102.80
03/089/003,CHEVROLET 400 CROMADO C/LLAVE,108.48
03/089/004,P UP BRAVA C/LLAVE,104.03
03/089/009,CHEVROLET 400 DEPORTIVA ALUMINIO T-32D,209.63
03/089/010,P UP CHEVROLET DEPORTIVA ALUMINIO T-10D,184.80
03/089/012,CORSA 3/5 PTAS TAPA DE CARROCERIA,234.83
03/089/013,CORSA 4 PTAS TAPA DE CARROCERIA,234.83
03/089/016,ASTRA 98/12 TAPA DE CARROCERIA,153.47
03/089/018,VECTRA 96/ CORSA 00/ C/LLAVE C-307 TRINK,110.53
03/089/019,ASTRA/BLAZER/SILVERADO 97/01 C/LLAVE C-307 TRINK,110.53
03/089/020,ZAFIRA 01/ MERIVA 02/ C/LLAVE C-307 TRINK,110.53
03/089/021,VECTRA 96/ CORSA 00/ S/LLAVE C-307/S TRINK,88.59
03/089/022,ASTRA/BLAZER/SILVERADO 97/01 S/LLAVE C-307/S,88.59
03/089/023,ZAFIRA 01/ MERIVA 02/ S/LLAVE C-307/S TRINK,88.59
03/089/024,CHEVETTE C/LLAVE ES-3070 TRINK,107.40
03/089/025,CORSA /99 S10 TODOS C20/D20 90/ C/LLAVE TS-1050,111.90
03/089/026,MONZA/KADETT C/LLAVE TS-1050 TRINK,111.90
03/089/027,CORSA /99 S10 TODOS C20/D20 90 TS-1060 TRINK,78.23
03/089/028,MONZA/KADETT TS-1060 TRINK,78.23
03/089/029,VECTRA /95 TS-1100 TRINK,68.15
03/089/030,SUZUKI FUN C-307/S TRINK,88.59
03/089/031,SUZUKI FUN C/LLAVE C-307 TRINK,110.53
03/089/032,SUZUKI GRAND VITARA C/LLAVE ES-3070 TRINK,107.40
03/089/033,SUZUKI FUN 01/CELTA TAPA CARROCERIA IMPORTADO,156.43
03/093/001,PICK UP CHEV C10 3081,410.85
03/093/002,PICK UP CHEV C10 GASOLERO TURBO 2225,139.86
03/093/003,PICK UP CHEV C10 C/MOTOR BORGWARD 1997,158.54
03/093/004,CHEVY/CHEVROLET 400/P UP CHEV. M/V 2122,94.20
03/093/005,OPEL K180 MOTOR NACIONAL 2124,147.66
03/093/006,BEDFORD 350/CHEVROLET 2895,678.76
03/093/008,CHEVETTE IMPORTADO 2931,67.34
03/093/009,CORSA 1904 01/,73.76
03/093/010,S10 C/CENTRO DE CHAPA 1916,371.79
03/093/011,PICK UP CHEV ARGENTINA 1945,658.47
03/093/012,PICK UP CHEV MOTOR MAXION 1885,130.85
03/093/013,CORSA NAFTA 99/ C/A Y S/A 1912,107.59
03/093/014,CORSA CON A/A 1822,261.23
03/093/015,ASTRA 1827,318.31
03/093/016,S-10 430 MM AGUJERO DE AMARRE 9MMX4 1821,768.33
03/093/017,CORSA WAGON 6 PALAS 3108,88.54
03/093/018,CELTA 1.0 C/A.A 1800,269.74
03/095/001,CORSA 99/ NAFTA C/A.A EV-110,726.79
03/095/003,CORSA S/A.A EV-182,598.58
03/095/004,CORSA 01/ NAFTA 1.6 EV-214,937.28
03/095/005,MERIVA CON A/A EV-224,992.74
03/095/006,SUZUKI FUN CON A/A EV-228,1200.70
03/095/007,CORSA WAGON ASPIRANTE EV-217,937.28
03/095/008,CLASSIC SPIRIT 12/ EV-320,1023.08
03/095/009,MERIVA NAFTA EV-240,992.74
03/095/010,CORSA II 08/AGILE/MONTANA PE-0002,779.86
03/095/011,CLASSIC 12/ SPIRIT C/ENCAUSADOR PE-0052,1367.36
03/095/012,AVEO 09/ C/A.A 252 WATS EV-210,1175.58
03/095/013,SPIN/SONIC/COBALT/ONIX/PRISMA EV-316,1656.10
03/095/014,AVEO 09/ 1.6 NAFTA 130 WATS EV-315,1053.88
03/095/015,SPIN/ONIX/PRISMA/COBALT/TRACKER MOTOR+PALA+CANALIZ,1552.42
03/096/001,SUZUKI SWIFT 91/97 4 PTAS DEPO,2757.42
03/097/001,CORSA GUARDABARRO DEL NEGRA DERECHA,217.54
03/097/002,CORSA GUARDABARRO DEL NEGRA IZQUIERDA,217.54
03/097/003,CORSA 3 Y 5 PTAS GUARDABARRO TRAS NEGRA DERECHA,217.54
03/097/004,CORSA 3 Y 5 PTAS GUARDABARRO TRAS NEGRO IZQUIERDO,217.54
03/097/005,CORSA GUARDABARRO DEL P/PINT DERECHO,37.01
03/097/006,CORSA GUARDABARRO DEL P/PINT IZQUIERDO,37.01
03/097/007,CORSA 3 Y 5 PTAS GUARDABARRO TRAS P/PINT DERECHO,81.78
03/097/008,CORSA 3 Y 5 PTAS GUARDABARRO TRAS P/PINT IZQUIERDO,81.78
03/097/011,CORSA 4 PTAS GUARDABARRO TRAS P/PINT DERECHO,81.78
03/097/012,CORSA 4 PTAS GUARDABARRO TRAS P/PINT IZQUIERDO,81.78
03/097/013,CORSA II 02/ 4 PTAS GUARDABARRO TRAS P/PINT DERE,383.38
03/097/014,CORSA II 02/ 4 PTAS GUARDABARRO TRAS P/PINT IZQU,383.38
03/097/015,CORSA II 02/ DELANTERO P/PINTAR ORIGINAL DERECHO,289.52
03/097/016,CORSA II 02/ DELANTERO P/PINTAR ORIGINAL IZQUIERDO,289.52
03/097/017,CLASSIC 10 4 PTAS GUARDABARRO TRASERO DERECHO,264.45
03/097/018,CLASSIC 10 4 PTAS GUARDABARRO TRASERO IZQUIERDO,264.45
03/097/019,CORSA WAGON GUARDABARRO TRASERO P/PINT DER ORIG,211.92
03/097/020,CORSA WAGON GUARDABARRO TRASERO P/PINT IZQ ORIG,211.92
03/103/001,BLAZER/S-10 01/,456.54
03/103/002,BLAZER/S-10 96/99,456.54
03/103/003,C-20/D-20,456.54
03/103/004,P UP CHEV LUV 92/96 CORTO,508.08
03/103/005,P UP CHEV LUV 97/02 CORTO,508.08
03/103/006,P UP CHEV SILVERADO 97/,607.46
03/103/007,S-10 12/ LARGO,767.10
03/103/008,S-10 12/ CORTO,498.78
03/115/001,ASTRA DIESEL 91/95  DENSO,1413.72
03/115/007,CORSA II 1.8 02/ C/A. DENSO,726.50
03/115/008,CORSA II 1.7 DIESEL 02/ C/A DENSO,1322.09
03/115/009,CORSA 1.6 96/ S/A CON UN BULBO DENSO,968.66
03/115/010,CLASSIC SPIRIT 1.4 10/ C/A  DENSO,824.67
03/115/011,SPIN / COBALT   1.4/1.8 13/ DENSO,1021.02
03/115/012,ONIX / N/PRISMA / COBALT / SPIN 1.4/1.8 15/ DENSO,589.05
03/115/014,VECTRA 96/02 2.0/2.2/2.4 C/2 BULBOS BRAZADO DENSO,1583.89
03/115/015,MERIVA 1.7 DTI / 1.7 CDTI CON/SIN AIRE DENSO ,1767.15
03/115/016,CORSA 1.7 DIESEL 97/ C/A DENSO,1374.45
03/115/018,VECTRA 96/02 N/D C/AA CACHAN BRAZADO 26 MM,1072.58
03/115/019,CORSA 1.4 / 1.6 C/AA BRAZADO 26MM 2 BULBOS CACHAN,932.33
03/115/020,ASTRA 05/ ZAFIRA 2.0/2 N/D 98/CACHAN BRAZADO 32 MM,1273.69
03/115/021,CORSA 1.7 DIESEL 97/ C/A CACHAN BRAZADO 26 MM,1017.89
03/115/022,VECTRA B 96/02 34 MM NAFTA/DIESEL 2 BULBOS CACHAN,1041.71
03/117/001,SONIC / COBALT / ONIX / SPIN / PRISMA 13/   DENSO,795.87
03/117/002,SUZUKI FUN /06 C/FILTRO ORIG  DENSO,2722.72
03/117/003,CORSA SEDAN 1.6 01/ C/FILTRO DENSO,2513.28
03/117/004,CLASSIC SPIRIT  DENSO,1309.00
04/001/001,404 CROMADO METALICO ORIGINAL,177.10
04/001/002,505 DERECHO,87.22
04/001/003,505 IZQUIERDO,87.22
04/001/004,404 NEGRO,33.49
04/001/005,307 06/ AUXILIAR CROMADO DERECHO,283.63
04/001/006,307 06/ AUXILIAR CROMADO IZQUIERDO,283.63
04/001/007,403 T/MARSHALL CROMADO,99.79
04/001/008,403 T/CIBIE CROMADO,99.79
04/001/009,403 T/DUCELIER CROMADO,99.79
04/001/013,PARTNER/BERLINGO 10 AUXILIAR DERECHO,125.46
04/001/014,PARTNER/BERLINGO 10 AUXILIAR IZQUIERDO,125.46
04/001/015,307 06/ AUXILIAR P/PINTAR ORIGINAL DERECHO,52.11
04/001/016,307 06/ AUXILIAR P/PINTAR ORIGINAL IZQUIERDO,52.11
04/001/017,208 13/ AUXILIAR CROMADO DER,126.43
04/001/018,208 13/ AUXILIAR CROMADO IZQ,126.43
04/002/001,205 AP028,116.08
04/002/002,106 C/LIMP. AP073,116.08
04/002/003,CITROEN XSARA/PICASSO AP027,133.31
04/002/004,306 3/5 PTAS AP072,116.08
04/002/005,CITROEN ZX AP061,172.79
04/002/006,PARTNER/BERLINGO AP052,177.75
04/002/007,206 PORTON AP070,151.49
04/002/008,505 AP113,110.70
04/002/009,CITROEN C3 AP114,142.13
04/002/012,307 5 PTAS AP130,136.66
04/002/013,C4 07/ 4 PTAS AP116,151.49
04/002/014,307 4 PTAS AP121,136.66
04/002/015,308 AP077,170.15
04/002/016,408 AP078,155.12
04/004/001,206,98.31
04/004/002,BOXER 94/ C/SENSOR B11P,258.72
04/004/003,PARTNER,134.53
04/004/004,504 DIESEL,134.53
04/004/005,308/408/CITROEN C4 LOUNGE,135.83
04/004/006,308 M/N,139.71
04/004/007,206/207 CON ACOPLE RAPIDO,103.49
04/005/001,404 DELANTERO PARAVIENTO JGO,228.01
04/005/002,504 /91 DELANTERO PARAVIENTO,176.02
04/005/003,504 92/ DELANTERO PARAVIENTO,227.10
04/005/004,504 P UP /91 PARAVIENTO JGO,227.10
04/005/005,504 GRII PUERTA DELANTERA DERECHA,139.31
04/005/006,504 GRII PUERTA DELANTERA IZQUIERDA,139.31
04/005/009,205 COUPE PUERTA JUEGO,324.32
04/005/010,505 DELANTERO PARAVIENTO,236.32
